run_id,group_type,metric,min_group,min_mean,max_group,max_mean,absolute_gap
mpdd_avp_severity_early_fusion_phase3,personality_neuroticism_bin,Macro-F1,high,0.2547378129117259,mid,0.495066138495316,0.24032832558359007
mpdd_avp_shuffled_personality_early_fusion,personality_neuroticism_bin,Macro-F1,high,0.25543866761258066,mid,0.495066138495316,0.23962747088273534
mpdd_personality_severity_tfidf_logistic_phase3,personality_neuroticism_bin,QWK,unknown,0.01368182462773162,low,0.2515486924556673,0.23786686782793567
mpdd_personality_counterfactual_age_swap,personality_neuroticism_bin,QWK,high,-0.18303041381283275,unknown,0.054322357547928066,0.23735277136076083
mpdd_personality_severity_tfidf_logistic_phase3,personality_conscientiousness_bin,Calibration Gap,unknown,-0.19278917251403213,low,0.04191726530315487,0.234706437817187
mpdd_personality_shuffled_severity_tfidf_logistic,true_severity,ECE,0,0.0992226214393281,2,0.33313420144154565,0.23391158000221757
mpdd_demographics_age_severity_logistic,true_severity,ECE,0,0.1379912439368285,2,0.3684836448353721,0.23049240089854361
mpdd_personality_severity_tfidf_logistic_phase3,personality_openness_bin,Accuracy,high,0.45599999999999996,unknown,0.6818181818181818,0.2258181818181818
mpdd_demographics_age_severity_logistic,personality_neuroticism_bin,Calibration Gap,unknown,-0.18159019679502103,high,0.04416485115812261,0.22575504795314363
mpdd_demographics_shuffled_age_severity_logistic,personality_agreeableness_bin,Prediction Bias,low,0.375,unknown,0.6,0.22499999999999998
mpdd_demographics_age_severity_logistic,personality_agreeableness_bin,Calibration Gap,low,-0.14719486349128755,mid,0.07702003636090933,0.2242148998521969
mpdd_personality_severity_tfidf_logistic_phase3,true_severity,Macro-F1,2,0.05565480895915679,0,0.2792911604642704,0.2236363515051136
mpdd_av_severity_early_fusion,financial_stress_bin,Accuracy,mentioned_unclear,0.4,none,0.6235294117647059,0.22352941176470587
mpdd_avp_severity_early_fusion_phase3,financial_stress_bin,Accuracy,mentioned_unclear,0.4,none,0.6235294117647059,0.22352941176470587
mpdd_avp_shuffled_personality_early_fusion,financial_stress_bin,Accuracy,mentioned_unclear,0.4,none,0.6235294117647059,0.22352941176470587
mpdd_demographics_age_severity_logistic,personality_conscientiousness_bin,Ordinal MAE,low,0.5931034482758621,unknown,0.8153846153846154,0.22228116710875323
mpdd_demographics_age_severity_logistic,personality_agreeableness_bin,Accuracy,mid,0.3391304347826087,low,0.5599999999999999,0.22086956521739126
mpdd_demographics_age_severity_logistic,personality_neuroticism_bin,Accuracy,high,0.36190476190476184,unknown,0.5813953488372092,0.21949058693244738
mpdd_av_severity_early_fusion,financial_stress_bin,True Label Probability,mentioned_unclear,0.38322628011363286,none,0.5996254401906205,0.21639916007698762
mpdd_avp_shuffled_personality_early_fusion,financial_stress_bin,True Label Probability,mentioned_unclear,0.38362925973071016,none,0.5999742031932997,0.2163449434625896
mpdd_personality_shuffled_severity_tfidf_logistic,personality_openness_bin,Prediction Bias,high,0.016,unknown,0.23181818181818184,0.21581818181818185
mpdd_avp_severity_early_fusion_phase3,personality_openness_bin,Ordinal MAE,mid,0.4333333333333333,low,0.6485714285714286,0.21523809523809528
mpdd_avp_shuffled_personality_early_fusion,personality_openness_bin,Ordinal MAE,mid,0.4333333333333333,low,0.6485714285714286,0.21523809523809528
mpdd_avp_severity_early_fusion_phase3,financial_stress_bin,True Label Probability,mentioned_unclear,0.3854713887447457,none,0.6000545512751547,0.21458316253040904
mpdd_personality_counterfactual_age_swap,personality_extraversion_bin,QWK,high,-0.19755442870557735,unknown,0.016173443059651536,0.2137278717652289
mpdd_demographics_age_severity_logistic,personality_openness_bin,Calibration Gap,unknown,-0.15510197565005768,mid,0.058029097142879515,0.2131310727929372
mpdd_personality_shuffled_severity_tfidf_logistic,personality_neuroticism_bin,Ordinal MAE,low,0.6741935483870968,high,0.8857142857142858,0.211520737327189
mpdd_av_severity_early_fusion,personality_conscientiousness_bin,Prediction Bias,unknown,-0.21538461538461537,mid,-0.0051282051282051325,0.21025641025641023
mpdd_avp_severity_early_fusion_phase3,personality_conscientiousness_bin,Prediction Bias,unknown,-0.21538461538461537,mid,-0.0051282051282051325,0.21025641025641023
mpdd_demographics_shuffled_age_severity_logistic,personality_conscientiousness_bin,Ordinal MAE,low,0.8206896551724137,unknown,1.0307692307692309,0.21007957559681723
mpdd_av_severity_early_fusion,personality_openness_bin,Ordinal MAE,mid,0.43888888888888883,low,0.6485714285714286,0.20968253968253975
mpdd_demographics_shuffled_age_severity_logistic,age_group,Prediction Bias,young,0.4318181818181818,elder,0.6413793103448275,0.2095611285266457
mpdd_avp_shuffled_personality_early_fusion,personality_conscientiousness_bin,Prediction Bias,high,-0.21153846153846154,mid,-0.0051282051282051325,0.2064102564102564
mpdd_personality_severity_tfidf_logistic_phase3,personality_openness_bin,Calibration Gap,unknown,-0.20689058223562004,high,-0.0012595813574193815,0.20563100087820066
mpdd_personality_shuffled_severity_tfidf_logistic,financial_stress_bin,ECE,unknown,0.06315719722508768,moderate,0.26515749177095577,0.2020002945458681
mpdd_demographics_age_severity_logistic,personality_openness_bin,Accuracy,mid,0.3555555555555555,unknown,0.5545454545454546,0.19898989898989905
mpdd_av_severity_early_fusion,true_severity,Macro-F1,2,0.07698814229249011,0,0.2748885576318688,0.1979004153393787
mpdd_avp_severity_early_fusion_phase3,true_severity,Macro-F1,2,0.07698814229249011,0,0.2748885576318688,0.1979004153393787
mpdd_avp_shuffled_personality_early_fusion,true_severity,Macro-F1,2,0.07698814229249011,0,0.2748885576318688,0.1979004153393787
mpdd_demographics_age_severity_logistic,personality_agreeableness_bin,QWK,unknown,-0.10831580816343886,mid,0.0891738299607239,0.19748963812416276
mpdd_personality_shuffled_severity_tfidf_logistic,financial_stress_bin,Accuracy,high_or_severe,0.2571428571428571,mild_or_low,0.45,0.1928571428571429
mpdd_personality_shuffled_severity_tfidf_logistic,financial_stress_bin,Calibration Gap,mild_or_low,-0.008383939779703375,high_or_severe,0.18342822594064825,0.19181216572035162
mpdd_demographics_age_severity_logistic,age_group,Calibration Gap,elder,-0.14878401025221477,young,0.04243650447986428,0.19122051473207904
mpdd_demographics_age_severity_logistic,personality_neuroticism_bin,QWK,unknown,-0.08240660923786872,high,0.10848245766619236,0.19088906690406107
mpdd_personality_counterfactual_age_swap,financial_stress_bin,Calibration Gap,none,0.07804662775923649,mentioned_unclear,0.26627790248646377,0.18823127472722728
mpdd_personality_shuffled_severity_tfidf_logistic,financial_stress_bin,Macro-F1,high_or_severe,0.20756613756613757,mild_or_low,0.3957427757427757,0.18817663817663816
mpdd_personality_counterfactual_age_swap,personality_openness_bin,QWK,high,-0.14341780360295575,unknown,0.043886049521169014,0.18730385312412476
mpdd_personality_severity_tfidf_logistic_phase3,personality_openness_bin,Macro-F1,unknown,0.27323486867148844,low,0.4597472058154417,0.18651233714395327
mpdd_demographics_shuffled_age_severity_logistic,personality_agreeableness_bin,Ordinal MAE,low,0.835,unknown,1.019672131147541,0.184672131147541
mpdd_personality_severity_tfidf_logistic_phase3,personality_extraversion_bin,Macro-F1,low,0.3091903585725122,high,0.4937842830397387,0.1845939244672265
mpdd_demographics_age_severity_logistic,personality_extraversion_bin,Calibration Gap,high,-0.17014660332393666,mid,0.013980534400814005,0.18412713772475067
mpdd_personality_severity_tfidf_logistic_phase3,personality_neuroticism_bin,Brier Score,unknown,0.5174893034799968,high,0.7009922227797014,0.18350291929970464
mpdd_demographics_shuffled_age_severity_logistic,financial_stress_bin,Accuracy,mild_or_low,0.26666666666666666,mentioned_unclear,0.45,0.18333333333333335
mpdd_demographics_shuffled_age_severity_logistic,personality_extraversion_bin,Ordinal MAE,low,0.8480000000000001,high,1.0307692307692307,0.18276923076923057
mpdd_demographics_shuffled_age_severity_logistic,personality_conscientiousness_bin,QWK,mid,-0.07435170256494902,low,0.10813637273834216,0.1824880753032912
mpdd_personality_severity_tfidf_logistic_phase3,personality_agreeableness_bin,Accuracy,mid,0.48695652173913045,unknown,0.6688524590163933,0.1818959372772629
mpdd_demographics_shuffled_age_severity_logistic,financial_stress_bin,Calibration Gap,mentioned_unclear,-0.05654186619176386,mild_or_low,0.12347576733271445,0.1800176335244783
mpdd_demographics_age_severity_logistic,personality_neuroticism_bin,ECE,mid,0.060755171831469966,unknown,0.2405528379372121,0.17979766610574213
mpdd_personality_counterfactual_age_swap,financial_stress_bin,Accuracy,mentioned_unclear,0.25,unknown,0.4297872340425532,0.1797872340425532
mpdd_demographics_shuffled_age_severity_logistic,true_severity,Calibration Gap,2,-0.06259304612437284,1,0.11576304531529495,0.1783560914396678
mpdd_personality_severity_tfidf_logistic_phase3,personality_neuroticism_bin,ECE,mid,0.07818804089954887,unknown,0.25650702496878475,0.17831898406923588
mpdd_avp_shuffled_personality_early_fusion,personality_extraversion_bin,Calibration Gap,high,0.23000208531335317,low,0.4083127457908827,0.17831066047752955
mpdd_personality_counterfactual_age_swap,true_severity,Macro-F1,2,0.056521739130434775,0,0.23469162606539876,0.178169886934964
mpdd_av_severity_early_fusion,personality_extraversion_bin,Calibration Gap,high,0.23045852092061692,low,0.4085077678541002,0.17804924693348329
mpdd_avp_severity_early_fusion_phase3,personality_extraversion_bin,Calibration Gap,high,0.230810908512345,low,0.40851289654609213,0.17770198803374712
mpdd_demographics_age_severity_logistic,personality_extraversion_bin,Accuracy,mid,0.4,high,0.5769230769230769,0.17692307692307685
mpdd_personality_severity_tfidf_logistic_phase3,financial_stress_bin,Brier Score,moderate,0.5010924085942318,mentioned_unclear,0.6771466728578759,0.17605426426364412
mpdd_personality_shuffled_severity_tfidf_logistic,personality_agreeableness_bin,Prediction Bias,low,-0.015,unknown,0.16065573770491803,0.17565573770491805
mpdd_demographics_shuffled_age_severity_logistic,true_severity,Accuracy,1,0.272,2,0.44761904761904764,0.17561904761904762
mpdd_av_severity_early_fusion,personality_extraversion_bin,Accuracy,low,0.472,high,0.6461538461538462,0.17415384615384621
mpdd_avp_severity_early_fusion_phase3,personality_extraversion_bin,Accuracy,low,0.472,high,0.6461538461538462,0.17415384615384621
mpdd_avp_shuffled_personality_early_fusion,personality_extraversion_bin,Accuracy,low,0.472,high,0.6461538461538462,0.17415384615384621
mpdd_demographics_age_severity_logistic,personality_openness_bin,QWK,unknown,-0.09167435139122512,high,0.08129175788478378,0.17296610927600892
mpdd_personality_shuffled_severity_tfidf_logistic,age_group,Prediction Bias,young,0.011363636363636364,elder,0.1839080459770115,0.17254440961337514
mpdd_demographics_age_severity_logistic,age_group,Accuracy,young,0.375,elder,0.5471264367816091,0.1721264367816091
mpdd_demographics_shuffled_age_severity_logistic,personality_neuroticism_bin,Ordinal MAE,low,0.8806451612903226,unknown,1.0511627906976744,0.17051762940735182
mpdd_personality_shuffled_severity_tfidf_logistic,personality_openness_bin,Calibration Gap,mid,-0.04249559157546319,high,0.12739659991817548,0.16989219149363866
mpdd_personality_severity_tfidf_logistic_phase3,personality_extraversion_bin,Brier Score,high,0.48399002861816454,low,0.6537702399250673,0.1697802113069028
mpdd_personality_severity_tfidf_logistic_phase3,age_group,Accuracy,young,0.4886363636363636,elder,0.657471264367816,0.1688349007314524
mpdd_demographics_age_severity_logistic,personality_extraversion_bin,ECE,low,0.052949052083075675,high,0.22172519885718903,0.16877614677411334
mpdd_personality_severity_tfidf_logistic_phase3,personality_agreeableness_bin,Macro-F1,unknown,0.2801943694969737,low,0.4483530357338023,0.16815866623682862
mpdd_personality_shuffled_severity_tfidf_logistic,personality_neuroticism_bin,Calibration Gap,low,-0.01489233741555086,high,0.15231612658271568,0.16720846399826653
mpdd_personality_severity_tfidf_logistic_phase3,personality_neuroticism_bin,Macro-F1,unknown,0.2807771607223662,low,0.44674055006417834,0.16596338934181215
mpdd_personality_shuffled_severity_tfidf_logistic,personality_neuroticism_bin,Accuracy,high,0.2857142857142857,low,0.4516129032258064,0.16589861751152069
mpdd_personality_shuffled_severity_tfidf_logistic,personality_openness_bin,Accuracy,high,0.312,mid,0.47777777777777775,0.16577777777777775
mpdd_demographics_age_severity_logistic,personality_openness_bin,ECE,high,0.06324602483100986,unknown,0.22899355263893018,0.16574752780792032
mpdd_demographics_shuffled_age_severity_logistic,personality_openness_bin,Ordinal MAE,mid,0.8666666666666668,high,1.032,0.16533333333333322
mpdd_demographics_age_severity_logistic,personality_conscientiousness_bin,Macro-F1,low,0.21005747126436777,high,0.3723983395405476,0.1623408682761798
mpdd_personality_shuffled_severity_tfidf_logistic,true_severity,Macro-F1,2,0.06648424039728386,0,0.2265226200365737,0.16003837963928985
mpdd_avp_severity_early_fusion_phase3,personality_openness_bin,Calibration Gap,mid,0.234697853608795,high,0.3942721220401467,0.15957426843135172
mpdd_avp_shuffled_personality_early_fusion,personality_openness_bin,Calibration Gap,mid,0.23545457523572164,high,0.39392815759910765,0.15847358236338602
mpdd_personality_counterfactual_age_swap,personality_extraversion_bin,Ordinal MAE,mid,0.6653061224489795,high,0.8230769230769232,0.15777080062794369
mpdd_personality_severity_tfidf_logistic_phase3,personality_agreeableness_bin,Calibration Gap,unknown,-0.1902807811071588,mid,-0.03258317334958655,0.15769760775757224
mpdd_personality_severity_tfidf_logistic_phase3,true_severity,True Label Probability,2,0.2735624352158997,0,0.43110012395504016,0.15753768873914048
mpdd_personality_shuffled_severity_tfidf_logistic,personality_conscientiousness_bin,QWK,unknown,-0.11131443771043267,mid,0.04590371405114295,0.1572181517615756
mpdd_demographics_shuffled_age_severity_logistic,age_group,Ordinal MAE,young,0.859090909090909,elder,1.013793103448276,0.15470219435736687
mpdd_av_severity_early_fusion,personality_openness_bin,Calibration Gap,mid,0.24081371499870846,high,0.3943316220632874,0.15351790706457896
mpdd_demographics_age_severity_logistic,personality_conscientiousness_bin,ECE,low,0.05079907356169313,high,0.20395976109325523,0.1531606875315621
mpdd_personality_severity_tfidf_logistic_phase3,personality_openness_bin,ECE,mid,0.08966909346466141,unknown,0.2424489882281411,0.1527798947634797
mpdd_personality_severity_tfidf_logistic_phase3,personality_openness_bin,Brier Score,unknown,0.5370058367844462,high,0.6889888772475264,0.1519830404630802
mpdd_avp_shuffled_personality_early_fusion,personality_extraversion_bin,ECE,high,0.26133462459381646,low,0.41306497936326786,0.1517303547694514
mpdd_avp_shuffled_personality_early_fusion,personality_conscientiousness_bin,True Label Probability,low,0.45823246146635527,unknown,0.6095177804387173,0.15128531897236203
mpdd_av_severity_early_fusion,personality_conscientiousness_bin,True Label Probability,low,0.45835924521707766,unknown,0.6095240507429132,0.1511648055258355
mpdd_avp_severity_early_fusion_phase3,personality_conscientiousness_bin,True Label Probability,low,0.4584991558978446,unknown,0.6095628963787167,0.15106374048087212
mpdd_personality_counterfactual_age_swap,personality_openness_bin,Calibration Gap,mid,0.008868739328479324,high,0.15963682126347697,0.15076808193499766
mpdd_avp_severity_early_fusion_phase3,personality_extraversion_bin,True Label Probability,low,0.46288585800639376,high,0.6130275970507778,0.15014173904438405
mpdd_avp_shuffled_personality_early_fusion,personality_extraversion_bin,True Label Probability,low,0.4630266522168568,high,0.612768093087196,0.14974144087033925
mpdd_personality_counterfactual_age_swap,financial_stress_bin,Macro-F1,moderate,0.16571428571428576,none,0.3152574114962758,0.14954312578199003
mpdd_av_severity_early_fusion,personality_extraversion_bin,True Label Probability,low,0.463009185108207,high,0.6124373244179864,0.14942813930977938
mpdd_demographics_shuffled_age_severity_logistic,personality_openness_bin,QWK,high,-0.08631766036036122,low,0.06272333140406236,0.1490409917644236
mpdd_av_severity_early_fusion,personality_conscientiousness_bin,ECE,unknown,0.260262047273801,low,0.4085186899152836,0.14825664264148264
mpdd_demographics_age_severity_logistic,personality_agreeableness_bin,Macro-F1,mid,0.22163299663299663,high,0.36967528588496334,0.14804228925196672
mpdd_av_severity_early_fusion,personality_conscientiousness_bin,Calibration Gap,unknown,0.22805956710622688,low,0.3760158277569655,0.14795626065073864
mpdd_av_severity_early_fusion,personality_extraversion_bin,ECE,high,0.2690071042113193,low,0.4169306216711872,0.14792351745986793
mpdd_personality_severity_tfidf_logistic_phase3,age_group,Calibration Gap,elder,-0.1819080841388419,young,-0.03497417551465776,0.14693390862418415
mpdd_demographics_shuffled_age_severity_logistic,financial_stress_bin,Macro-F1,moderate,0.2312169312169312,mentioned_unclear,0.37777777777777777,0.14656084656084656
mpdd_personality_counterfactual_age_swap,personality_neuroticism_bin,Calibration Gap,low,0.03398302854894138,mid,0.1801269153741066,0.14614388682516521
mpdd_demographics_shuffled_age_severity_logistic,personality_neuroticism_bin,Calibration Gap,low,0.015828287367091944,high,0.16168931759141772,0.14586103022432578
mpdd_personality_counterfactual_age_swap,personality_openness_bin,Accuracy,high,0.36,mid,0.5055555555555556,0.14555555555555566
mpdd_avp_severity_early_fusion_phase3,personality_conscientiousness_bin,ECE,unknown,0.2589751895715691,low,0.4037259156548065,0.14475072608323736
mpdd_personality_counterfactual_age_swap,personality_neuroticism_bin,Accuracy,mid,0.34285714285714286,low,0.4870967741935484,0.14423963133640555
mpdd_avp_severity_early_fusion_phase3,personality_conscientiousness_bin,Calibration Gap,unknown,0.22851977028667864,low,0.3726706050908131,0.1441508348041345
mpdd_demographics_age_severity_logistic,personality_conscientiousness_bin,Calibration Gap,high,-0.13772172533601618,low,0.006108527057867685,0.14383025239388386
mpdd_avp_shuffled_personality_early_fusion,personality_conscientiousness_bin,Calibration Gap,unknown,0.22903489647549638,low,0.37209532077255325,0.14306042429705687
mpdd_demographics_shuffled_age_severity_logistic,personality_openness_bin,Calibration Gap,mid,-0.00921069297402639,high,0.13361799256110068,0.14282868553512706
mpdd_demographics_shuffled_age_severity_logistic,personality_neuroticism_bin,Accuracy,high,0.22857142857142856,low,0.3709677419354839,0.1423963133640553
mpdd_avp_severity_early_fusion_phase3,age_group,Prediction Bias,elder,-0.20229885057471267,young,-0.061363636363636356,0.1409352142110763
mpdd_av_severity_early_fusion,personality_conscientiousness_bin,Accuracy,low,0.48275862068965514,unknown,0.6230769230769231,0.14031830238726795
mpdd_demographics_shuffled_age_severity_logistic,personality_agreeableness_bin,QWK,unknown,-0.04945721561519358,low,0.09070489795749229,0.14016211357268588
mpdd_avp_severity_early_fusion_phase3,personality_extraversion_bin,ECE,high,0.27041421710286573,low,0.4101453264599814,0.1397311093571157
mpdd_avp_severity_early_fusion_phase3,personality_openness_bin,Accuracy,low,0.4714285714285714,mid,0.6111111111111112,0.13968253968253974
mpdd_avp_shuffled_personality_early_fusion,personality_openness_bin,Accuracy,low,0.4714285714285714,mid,0.6111111111111112,0.13968253968253974
mpdd_personality_counterfactual_age_swap,financial_stress_bin,Brier Score,unknown,0.6676323815993346,moderate,0.8070741392393543,0.13944175764001976
mpdd_av_severity_early_fusion,age_group,Prediction Bias,elder,-0.20229885057471267,young,-0.06363636363636363,0.13866248693834904
mpdd_avp_shuffled_personality_early_fusion,age_group,Prediction Bias,elder,-0.2,young,-0.061363636363636356,0.13863636363636367
mpdd_demographics_shuffled_age_severity_logistic,personality_openness_bin,Accuracy,high,0.256,mid,0.39444444444444443,0.13844444444444443
mpdd_personality_shuffled_severity_tfidf_logistic,personality_extraversion_bin,Ordinal MAE,mid,0.6816326530612244,unknown,0.8200000000000001,0.13836734693877561
mpdd_demographics_age_severity_logistic,personality_extraversion_bin,Macro-F1,unknown,0.24594138004663132,high,0.3841405653170359,0.13819918527040456
mpdd_avp_severity_early_fusion_phase3,personality_conscientiousness_bin,Accuracy,low,0.4862068965517242,unknown,0.6230769230769231,0.13687002652519886
mpdd_avp_shuffled_personality_early_fusion,personality_conscientiousness_bin,Accuracy,low,0.4862068965517242,unknown,0.6230769230769231,0.13687002652519886
mpdd_personality_shuffled_severity_tfidf_logistic,true_severity,True Label Probability,2,0.2515273401528538,0,0.38825946789214033,0.13673212773928656
mpdd_avp_severity_early_fusion_phase3,age_group,Brier Score,elder,0.7202862375089552,young,0.855065921581992,0.13477968407303687
mpdd_av_severity_early_fusion,age_group,Brier Score,elder,0.7206896680712465,young,0.8553023984199537,0.13461273034870724
mpdd_avp_shuffled_personality_early_fusion,age_group,Brier Score,elder,0.7209531317899629,young,0.8551297542759373,0.1341766224859744
mpdd_av_severity_early_fusion,personality_openness_bin,Accuracy,low,0.4714285714285714,mid,0.6055555555555556,0.1341269841269842
mpdd_personality_severity_tfidf_logistic_phase3,personality_conscientiousness_bin,ECE,low,0.09941747181820786,unknown,0.23352023158500654,0.1341027597667987
mpdd_avp_shuffled_personality_early_fusion,personality_agreeableness_bin,Brier Score,high,0.7288606311378156,low,0.8627768626932102,0.13391623155539456
mpdd_avp_severity_early_fusion_phase3,personality_agreeableness_bin,Brier Score,high,0.7285441802409646,low,0.8623338411924981,0.13378966095153355
mpdd_av_severity_early_fusion,personality_agreeableness_bin,Brier Score,high,0.7287533294729492,low,0.8623435391804899,0.13359020970754065
mpdd_personality_counterfactual_age_swap,true_severity,True Label Probability,2,0.2590056742499722,0,0.39247247509377836,0.1334668008438062
mpdd_demographics_age_severity_logistic,age_group,ECE,young,0.07092182873103836,elder,0.20311836721228302,0.13219653848124466
mpdd_demographics_shuffled_age_severity_logistic,personality_neuroticism_bin,Macro-F1,high,0.21115711544504112,mid,0.3414768655099524,0.13031975006491126
mpdd_avp_shuffled_personality_early_fusion,personality_conscientiousness_bin,ECE,unknown,0.2688135045498198,low,0.3987869763961194,0.1299734718462996
mpdd_demographics_shuffled_age_severity_logistic,personality_neuroticism_bin,QWK,high,-0.05605402819446041,low,0.07296892789075941,0.12902295608521983
mpdd_demographics_shuffled_age_severity_logistic,financial_stress_bin,ECE,unknown,0.09094048639088873,mentioned_unclear,0.21937777554810367,0.12843728915721495
mpdd_demographics_age_severity_logistic,personality_conscientiousness_bin,Accuracy,low,0.41034482758620683,high,0.5384615384615384,0.1281167108753316
mpdd_personality_severity_tfidf_logistic_phase3,personality_agreeableness_bin,Ordinal MAE,unknown,0.46557377049180326,high,0.5928571428571427,0.1272833723653395
mpdd_personality_shuffled_severity_tfidf_logistic,personality_neuroticism_bin,ECE,low,0.06553308000227996,high,0.19158472625001086,0.1260516462477309
mpdd_personality_counterfactual_age_swap,personality_agreeableness_bin,Accuracy,low,0.34,mid,0.46521739130434775,0.12521739130434772
mpdd_avp_severity_early_fusion_phase3,personality_conscientiousness_bin,Macro-F1,mid,0.32432474760316105,low,0.448153344667469,0.12382859706430793
mpdd_avp_shuffled_personality_early_fusion,personality_conscientiousness_bin,Macro-F1,mid,0.32432474760316105,low,0.448153344667469,0.12382859706430793
mpdd_avp_severity_early_fusion_phase3,personality_agreeableness_bin,Macro-F1,unknown,0.31049371383355556,low,0.4327297569402832,0.12223604310672764
mpdd_avp_shuffled_personality_early_fusion,personality_agreeableness_bin,Macro-F1,unknown,0.3105630590059306,low,0.4327297569402832,0.12216669793435259
mpdd_personality_counterfactual_age_swap,personality_agreeableness_bin,Calibration Gap,mid,0.06270900523263918,low,0.18469945111621922,0.12199044588358003
mpdd_av_severity_early_fusion,personality_conscientiousness_bin,Macro-F1,mid,0.32432474760316105,low,0.4450808114254442,0.12075606382228316
mpdd_personality_shuffled_severity_tfidf_logistic,personality_openness_bin,QWK,unknown,-0.12878209746868183,low,-0.008162542115284156,0.12061955535339768
mpdd_personality_counterfactual_age_swap,personality_openness_bin,Brier Score,mid,0.6202386496810901,high,0.7399485581034946,0.11970990842240448
mpdd_av_severity_early_fusion,personality_agreeableness_bin,Macro-F1,unknown,0.31049371383355556,low,0.4287643759160787,0.11827066208252313
mpdd_personality_severity_tfidf_logistic_phase3,age_group,QWK,elder,0.1277887750383185,young,0.245578979614687,0.11779020457636849
mpdd_avp_severity_early_fusion_phase3,personality_openness_bin,ECE,mid,0.28511324600310367,high,0.40269011704640195,0.11757687104329828
mpdd_demographics_age_severity_logistic,financial_stress_bin,Brier Score,moderate,0.5804560249626105,mild_or_low,0.6979243196445766,0.11746829468196607
mpdd_demographics_age_severity_logistic,personality_openness_bin,Macro-F1,mid,0.23876117496807153,high,0.3558416665968154,0.11708049162874384
mpdd_avp_shuffled_personality_early_fusion,personality_openness_bin,Macro-F1,unknown,0.3090334689676795,high,0.42526753578477716,0.11623406681709764
mpdd_av_severity_early_fusion,personality_openness_bin,Macro-F1,unknown,0.3090334689676795,high,0.4247450697450697,0.11571160077739018
mpdd_avp_severity_early_fusion_phase3,personality_openness_bin,Macro-F1,unknown,0.3090334689676795,high,0.4247450697450697,0.11571160077739018
mpdd_avp_shuffled_personality_early_fusion,personality_openness_bin,True Label Probability,low,0.44969262691518946,mid,0.5649751927110203,0.1152825657958308
mpdd_avp_severity_early_fusion_phase3,personality_openness_bin,True Label Probability,low,0.4500495983503504,mid,0.5648803471275582,0.11483074877720778
mpdd_av_severity_early_fusion,personality_openness_bin,True Label Probability,low,0.4499673504153468,mid,0.5645557992228646,0.11458844880751778
mpdd_personality_counterfactual_age_swap,personality_conscientiousness_bin,ECE,low,0.11553557942589616,high,0.22873738134354263,0.11320180191764646
mpdd_demographics_shuffled_age_severity_logistic,personality_neuroticism_bin,ECE,mid,0.04864852463770813,high,0.16168931759141772,0.11304079295370958
mpdd_personality_severity_tfidf_logistic_phase3,personality_conscientiousness_bin,Brier Score,high,0.5419868905615796,low,0.6549583179823066,0.11297142742072708
mpdd_personality_shuffled_severity_tfidf_logistic,personality_neuroticism_bin,QWK,unknown,-0.12706443255588404,low,-0.014777865993420503,0.11228656656246354
mpdd_personality_shuffled_severity_tfidf_logistic,financial_stress_bin,Brier Score,mild_or_low,0.6275963539213479,high_or_severe,0.7391007865913556,0.11150443267000765
mpdd_avp_severity_early_fusion_phase3,age_group,Macro-F1,elder,0.317797413181899,young,0.42738059513518617,0.10958318195328715
mpdd_avp_shuffled_personality_early_fusion,age_group,Macro-F1,elder,0.31791188140025345,young,0.42738059513518617,0.10946871373493272
mpdd_av_severity_early_fusion,age_group,Macro-F1,elder,0.317797413181899,young,0.42533659399968593,0.1075391808177869
mpdd_av_severity_early_fusion,personality_openness_bin,ECE,mid,0.3010575165716633,high,0.4085361078537925,0.10747859128212922
mpdd_demographics_age_severity_logistic,personality_neuroticism_bin,Ordinal MAE,low,0.6451612903225806,high,0.7523809523809524,0.10721966205837175
mpdd_avp_shuffled_personality_early_fusion,personality_extraversion_bin,Macro-F1,unknown,0.30978668953016625,high,0.41578047683310837,0.10599378730294212
mpdd_av_severity_early_fusion,personality_extraversion_bin,Macro-F1,unknown,0.3098064319809223,high,0.41578047683310837,0.10597404485218609
mpdd_avp_severity_early_fusion_phase3,personality_extraversion_bin,Macro-F1,unknown,0.3098064319809223,high,0.41578047683310837,0.10597404485218609
mpdd_personality_severity_tfidf_logistic_phase3,personality_agreeableness_bin,ECE,mid,0.1056703379511073,unknown,0.21010025711784378,0.10442991916673648
mpdd_personality_counterfactual_age_swap,personality_agreeableness_bin,ECE,mid,0.115512561184582,low,0.21975843412123974,0.10424587293665774
mpdd_avp_shuffled_personality_early_fusion,personality_openness_bin,ECE,mid,0.3023048240610605,high,0.4048097878312994,0.10250496377023888
mpdd_demographics_shuffled_age_severity_logistic,personality_openness_bin,Macro-F1,high,0.22122745675377256,mid,0.32234730400624556,0.101119847252473
mpdd_av_severity_early_fusion,personality_agreeableness_bin,ECE,unknown,0.32135865884001635,low,0.4213728018156838,0.10001414297566746
mpdd_personality_counterfactual_age_swap,personality_neuroticism_bin,ECE,low,0.1063265918021771,mid,0.2044467535103581,0.098120161708181
mpdd_personality_counterfactual_age_swap,personality_conscientiousness_bin,QWK,high,-0.07437749287749287,low,0.023167891560624265,0.09754538443811714
mpdd_personality_counterfactual_age_swap,personality_agreeableness_bin,Brier Score,mid,0.6423981695232956,low,0.7391050606608263,0.09670689113753062
mpdd_demographics_shuffled_age_severity_logistic,true_severity,ECE,0,0.11214469022112464,2,0.20789397756911163,0.09574928734798699
