run_id,dataset,modality,task,model,seed,protocol_type,train_task,eval_task,task_type,metric,value,ci95_low,ci95_high,sample_count
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,picture_description,binary_classification,AUPRC,0.5497948556339235,0.3521797000885618,0.7092220461664767,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,picture_description,binary_classification,ECE,0.49598926848074837,0.3735225121294761,0.6264816641205341,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,picture_description,binary_classification,Brier Score,0.48437656755796554,0.37127612645460184,0.6028569257826988,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,picture_description,binary_classification,Macro-F1,0.432015065913371,0.3064587706146926,0.5537425409783897,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,picture_description,binary_classification,Balanced Accuracy,0.46401799100449775,0.34951221113445374,0.5932330659536542,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,picture_description,binary_classification,AUROC,0.5067466266866567,0.3279803457646177,0.6453255208333333,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,picture_description,binary_classification,AUPRC,0.5497948556339235,0.3521797000885618,0.7092220461664767,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,picture_description,binary_classification,ECE,0.49598926848074837,0.3735225121294761,0.6264816641205341,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,picture_description,binary_classification,Brier Score,0.48437656755796554,0.37127612645460184,0.6028569257826988,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,picture_description,binary_classification,Macro-F1,0.432015065913371,0.3064587706146926,0.5537425409783897,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,picture_description,binary_classification,Balanced Accuracy,0.46401799100449775,0.34951221113445374,0.5932330659536542,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,picture_description,binary_classification,AUROC,0.5067466266866567,0.3279803457646177,0.6453255208333333,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,picture_description,binary_classification,AUPRC,0.5497948556339235,0.3521797000885618,0.7092220461664767,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,picture_description,binary_classification,ECE,0.49598926848074837,0.3735225121294761,0.6264816641205341,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,picture_description,binary_classification,Brier Score,0.48437656755796554,0.37127612645460184,0.6028569257826988,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,picture_description,binary_classification,Macro-F1,0.432015065913371,0.3064587706146926,0.5537425409783897,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,picture_description,binary_classification,Balanced Accuracy,0.46401799100449775,0.34951221113445374,0.5932330659536542,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,picture_description,binary_classification,AUROC,0.5067466266866567,0.3279803457646177,0.6453255208333333,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,picture_description,binary_classification,AUPRC,0.5497948556339235,0.3521797000885618,0.7092220461664767,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,picture_description,binary_classification,ECE,0.49598926848074837,0.3735225121294761,0.6264816641205341,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,picture_description,binary_classification,Brier Score,0.48437656755796554,0.37127612645460184,0.6028569257826988,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,picture_description,binary_classification,Macro-F1,0.432015065913371,0.3064587706146926,0.5537425409783897,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,picture_description,binary_classification,Balanced Accuracy,0.46401799100449775,0.34951221113445374,0.5932330659536542,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,picture_description,binary_classification,AUROC,0.5067466266866567,0.3279803457646177,0.6453255208333333,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,picture_description,binary_classification,AUPRC,0.5497948556339235,0.3521797000885618,0.7092220461664767,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,picture_description,binary_classification,ECE,0.49598926848074837,0.3735225121294761,0.6264816641205341,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,picture_description,binary_classification,Brier Score,0.48437656755796554,0.37127612645460184,0.6028569257826988,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,reading,binary_classification,Macro-F1,0.543859649122807,0.4006908724530294,0.6458214497920381,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,reading,binary_classification,Balanced Accuracy,0.553223388305847,0.43018293534422564,0.6492146426786607,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,reading,binary_classification,AUROC,0.6116941529235382,0.43907575757575756,0.7660056638347493,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,reading,binary_classification,AUPRC,0.6482444962835294,0.4310258731225828,0.7809517786250089,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,reading,binary_classification,ECE,0.37245084354291186,0.28456582695668164,0.5180356577657157,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,interview,reading,binary_classification,Brier Score,0.35225838227175493,0.2714065069511164,0.4744609321798924,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,reading,binary_classification,Macro-F1,0.543859649122807,0.4006908724530294,0.6458214497920381,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,reading,binary_classification,Balanced Accuracy,0.553223388305847,0.43018293534422564,0.6492146426786607,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,reading,binary_classification,AUROC,0.6116941529235382,0.43907575757575756,0.7660056638347493,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,reading,binary_classification,AUPRC,0.6482444962835294,0.4310258731225828,0.7809517786250089,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,reading,binary_classification,ECE,0.37245084354291186,0.28456582695668164,0.5180356577657157,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,interview,reading,binary_classification,Brier Score,0.35225838227175493,0.2714065069511164,0.4744609321798924,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,reading,binary_classification,Macro-F1,0.543859649122807,0.4006908724530294,0.6458214497920381,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,reading,binary_classification,Balanced Accuracy,0.553223388305847,0.43018293534422564,0.6492146426786607,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,reading,binary_classification,AUROC,0.6116941529235382,0.43907575757575756,0.7660056638347493,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,reading,binary_classification,AUPRC,0.6482444962835294,0.4310258731225828,0.7809517786250089,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,reading,binary_classification,ECE,0.37245084354291186,0.28456582695668164,0.5180356577657157,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,interview,reading,binary_classification,Brier Score,0.35225838227175493,0.2714065069511164,0.4744609321798924,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,reading,binary_classification,Macro-F1,0.543859649122807,0.4006908724530294,0.6458214497920381,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,reading,binary_classification,Balanced Accuracy,0.553223388305847,0.43018293534422564,0.6492146426786607,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,reading,binary_classification,AUROC,0.6116941529235382,0.43907575757575756,0.7660056638347493,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,reading,binary_classification,AUPRC,0.6482444962835294,0.4310258731225828,0.7809517786250089,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,reading,binary_classification,ECE,0.37245084354291186,0.28456582695668164,0.5180356577657157,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,interview,reading,binary_classification,Brier Score,0.35225838227175493,0.2714065069511164,0.4744609321798924,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,reading,binary_classification,Macro-F1,0.543859649122807,0.4006908724530294,0.6458214497920381,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,reading,binary_classification,Balanced Accuracy,0.553223388305847,0.43018293534422564,0.6492146426786607,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,reading,binary_classification,AUROC,0.6116941529235382,0.43907575757575756,0.7660056638347493,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,reading,binary_classification,AUPRC,0.6482444962835294,0.4310258731225828,0.7809517786250089,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,reading,binary_classification,ECE,0.37245084354291186,0.28456582695668164,0.5180356577657157,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,interview,reading,binary_classification,Brier Score,0.35225838227175493,0.2714065069511164,0.4744609321798924,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,affective_task,binary_classification,Macro-F1,0.5357142857142858,0.3808363675305204,0.6700993752949215,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,affective_task,binary_classification,Balanced Accuracy,0.5547226386806596,0.4201086956521739,0.6918906380143263,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,affective_task,binary_classification,AUROC,0.6401799100449775,0.46762499432102134,0.792198480702765,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,affective_task,binary_classification,AUPRC,0.5943336480043468,0.3967522778180811,0.8139762040405487,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,affective_task,binary_classification,ECE,0.3895032643126284,0.2910765945265545,0.5235673165970313,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,affective_task,binary_classification,Brier Score,0.36556425936431175,0.2598528548343754,0.47976163764126034,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,affective_task,binary_classification,Macro-F1,0.5357142857142858,0.3808363675305204,0.6700993752949215,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,affective_task,binary_classification,Balanced Accuracy,0.5547226386806596,0.4201086956521739,0.6918906380143263,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,affective_task,binary_classification,AUROC,0.6401799100449775,0.46762499432102134,0.792198480702765,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,affective_task,binary_classification,AUPRC,0.5943336480043468,0.3967522778180811,0.8139762040405487,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,affective_task,binary_classification,ECE,0.3895032643126284,0.2910765945265545,0.5235673165970313,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,affective_task,binary_classification,Brier Score,0.36556425936431175,0.2598528548343754,0.47976163764126034,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,affective_task,binary_classification,Macro-F1,0.5357142857142858,0.3808363675305204,0.6700993752949215,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,affective_task,binary_classification,Balanced Accuracy,0.5547226386806596,0.4201086956521739,0.6918906380143263,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,affective_task,binary_classification,AUROC,0.6401799100449775,0.46762499432102134,0.792198480702765,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,affective_task,binary_classification,AUPRC,0.5943336480043468,0.3967522778180811,0.8139762040405487,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,affective_task,binary_classification,ECE,0.3895032643126284,0.2910765945265545,0.5235673165970313,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,affective_task,binary_classification,Brier Score,0.36556425936431175,0.2598528548343754,0.47976163764126034,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,affective_task,binary_classification,Macro-F1,0.5357142857142858,0.3808363675305204,0.6700993752949215,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,affective_task,binary_classification,Balanced Accuracy,0.5547226386806596,0.4201086956521739,0.6918906380143263,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,affective_task,binary_classification,AUROC,0.6401799100449775,0.46762499432102134,0.792198480702765,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,affective_task,binary_classification,AUPRC,0.5943336480043468,0.3967522778180811,0.8139762040405487,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,affective_task,binary_classification,ECE,0.3895032643126284,0.2910765945265545,0.5235673165970313,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,affective_task,binary_classification,Brier Score,0.36556425936431175,0.2598528548343754,0.47976163764126034,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,affective_task,binary_classification,Macro-F1,0.5357142857142858,0.3808363675305204,0.6700993752949215,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,affective_task,binary_classification,Balanced Accuracy,0.5547226386806596,0.4201086956521739,0.6918906380143263,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,affective_task,binary_classification,AUROC,0.6401799100449775,0.46762499432102134,0.792198480702765,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,affective_task,binary_classification,AUPRC,0.5943336480043468,0.3967522778180811,0.8139762040405487,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,affective_task,binary_classification,ECE,0.3895032643126284,0.2910765945265545,0.5235673165970313,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,affective_task,binary_classification,Brier Score,0.36556425936431175,0.2598528548343754,0.47976163764126034,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,interview,binary_classification,Macro-F1,0.4871794871794871,0.3436174636174636,0.6067226890756303,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,interview,binary_classification,Balanced Accuracy,0.5554722638680659,0.45224330357142856,0.6428968253968254,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,interview,binary_classification,AUROC,0.6821589205397302,0.5306607113110111,0.8188959426536732,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,interview,binary_classification,AUPRC,0.6855398775491018,0.4463898505657395,0.8332612066213989,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,interview,binary_classification,ECE,0.4744628710646059,0.35637504060722974,0.5920418402993866,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,interview,binary_classification,Brier Score,0.4487573557453525,0.33569622989493014,0.5633046284131931,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,interview,binary_classification,Macro-F1,0.4871794871794871,0.3436174636174636,0.6067226890756303,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,interview,binary_classification,Balanced Accuracy,0.5554722638680659,0.45224330357142856,0.6428968253968254,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,interview,binary_classification,AUROC,0.6821589205397302,0.5306607113110111,0.8188959426536732,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,interview,binary_classification,AUPRC,0.6855398775491018,0.4463898505657395,0.8332612066213989,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,interview,binary_classification,ECE,0.4744628710646059,0.35637504060722974,0.5920418402993866,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,interview,binary_classification,Brier Score,0.4487573557453525,0.33569622989493014,0.5633046284131931,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,interview,binary_classification,Macro-F1,0.4871794871794871,0.3436174636174636,0.6067226890756303,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,interview,binary_classification,Balanced Accuracy,0.5554722638680659,0.45224330357142856,0.6428968253968254,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,interview,binary_classification,AUROC,0.6821589205397302,0.5306607113110111,0.8188959426536732,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,interview,binary_classification,AUPRC,0.6855398775491018,0.4463898505657395,0.8332612066213989,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,interview,binary_classification,ECE,0.4744628710646059,0.35637504060722974,0.5920418402993866,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,2,cross_task,picture_description,interview,binary_classification,Brier Score,0.4487573557453525,0.33569622989493014,0.5633046284131931,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,interview,binary_classification,Macro-F1,0.4871794871794871,0.3436174636174636,0.6067226890756303,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,interview,binary_classification,Balanced Accuracy,0.5554722638680659,0.45224330357142856,0.6428968253968254,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,interview,binary_classification,AUROC,0.6821589205397302,0.5306607113110111,0.8188959426536732,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,interview,binary_classification,AUPRC,0.6855398775491018,0.4463898505657395,0.8332612066213989,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,interview,binary_classification,ECE,0.4744628710646059,0.35637504060722974,0.5920418402993866,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,3,cross_task,picture_description,interview,binary_classification,Brier Score,0.4487573557453525,0.33569622989493014,0.5633046284131931,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,interview,binary_classification,Macro-F1,0.4871794871794871,0.3436174636174636,0.6067226890756303,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,interview,binary_classification,Balanced Accuracy,0.5554722638680659,0.45224330357142856,0.6428968253968254,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,interview,binary_classification,AUROC,0.6821589205397302,0.5306607113110111,0.8188959426536732,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,interview,binary_classification,AUPRC,0.6855398775491018,0.4463898505657395,0.8332612066213989,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,interview,binary_classification,ECE,0.4744628710646059,0.35637504060722974,0.5920418402993866,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,4,cross_task,picture_description,interview,binary_classification,Brier Score,0.4487573557453525,0.33569622989493014,0.5633046284131931,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,reading,binary_classification,Macro-F1,0.4564459930313589,0.31437279307909605,0.5836828059473884,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,reading,binary_classification,Balanced Accuracy,0.5119940029985007,0.4075579322638146,0.6403976608187134,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,reading,binary_classification,AUROC,0.6056971514242878,0.444377990430622,0.7426296296296298,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,reading,binary_classification,AUPRC,0.57749714674227,0.3582737601812563,0.7596123415127022,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,reading,binary_classification,ECE,0.48509658439710257,0.37099622644172225,0.6205931130527294,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,0,cross_task,picture_description,reading,binary_classification,Brier Score,0.4652903208530625,0.3541193553836183,0.5861403370805848,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,reading,binary_classification,Macro-F1,0.4564459930313589,0.31437279307909605,0.5836828059473884,52
modma_binary_egemaps_task_transfer,MODMA,Audio,task-transfer binary depression classification,eGeMAPS + fixed logistic regression,1,cross_task,picture_description,reading,binary_classification,Balanced Accuracy,0.5119940029985007,0.4075579322638146,0.6403976608187134,52
